X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,MULTIPLE_OFFENSE
1,36,34,2,1,15,10,1,6,1,174,0.0,92,93,43,1
0,21,23,4,1,5,6,0,5,3,205,0.0,32,30,14,0
0,49,49,6,5,5,6,0,5,1,174,1.0,72,119,34,1
0,4,4,6,5,7,1,1,6,2,67,1.0,54,14,34,0
0,24,24,0,0,5,6,2,5,4,204,2.0,103,25,34,0
0,3,2,3,5,4,2,1,6,2,249,2.0,112,119,34,1
0,16,15,0,0,5,6,1,6,1,249,1.0,103,29,34,1
1,39,39,6,5,15,10,0,5,1,174,0.0,112,93,23,1
3,7,8,7,3,9,8,1,2,1,249,1.0,72,62,34,1
0,26,27,9,0,3,5,2,2,2,21,1.0,44,62,34,0
1,47,48,7,3,15,10,1,2,1,316,0.0,34,80,34,1
0,24,24,0,0,4,2,2,6,1,174,1.0,72,107,34,1
0,36,34,2,1,1,0,1,6,1,249,1.0,92,29,34,1
5,19,19,1,3,14,14,1,6,1,236,1.0,103,56,34,1
0,41,41,4,1,7,1,0,5,1,174,0.0,18,53,46,1
0,22,22,7,3,2,7,1,6,1,316,1.0,72,29,34,1
0,9,10,7,3,5,6,1,6,1,249,1.0,92,29,34,1
0,4,4,6,5,1,0,0,5,1,174,0.0,24,93,0,1
0,16,15,0,0,8,3,1,2,1,330,0.0,72,142,48,1
0,33,32,2,1,7,1,0,5,1,174,0.0,92,93,50,1
0,36,34,2,1,5,6,0,5,2,174,0.0,92,29,43,1
0,15,14,3,5,6,4,0,5,1,0,1.0,112,119,34,1
0,6,6,4,1,4,2,1,6,1,0,1.0,72,62,34,1
0,36,34,2,1,1,0,0,5,1,249,1.0,92,93,34,1
0,3,2,3,5,1,0,1,6,1,0,1.0,72,29,34,1
0,21,23,4,1,2,7,1,6,1,249,1.0,103,103,34,1
0,40,40,2,1,1,0,1,5,1,249,1.0,72,119,34,1
0,45,45,10,3,5,6,1,6,1,249,1.0,103,29,34,1
0,16,15,0,0,1,0,1,6,1,0,1.0,72,29,34,1
0,4,4,6,5,2,7,3,1,1,0,1.0,72,142,34,1
0,4,4,6,5,1,0,0,5,1,174,1.0,103,62,34,1
1,36,34,2,1,15,10,0,5,1,316,1.0,92,93,34,1
1,49,49,6,5,15,10,1,6,1,316,1.0,42,29,34,1
0,26,27,9,0,3,5,2,2,1,316,1.0,92,142,34,1
0,5,5,3,5,4,2,3,5,1,303,1.0,72,142,34,1
0,21,23,4,1,6,4,0,5,1,74,1.0,112,93,34,1
0,4,4,6,5,7,1,1,6,1,316,1.0,59,29,34,1
0,29,29,9,0,3,5,0,5,1,174,1.0,103,29,34,1
0,4,4,6,5,1,0,0,5,1,174,1.0,72,119,34,1
1,5,5,3,5,16,12,1,5,1,174,0.0,18,138,0,1
0,50,51,0,0,2,7,1,5,1,127,1.0,103,29,34,1
0,37,37,0,0,2,7,0,5,1,127,1.0,103,130,34,1
0,24,24,0,0,5,6,4,6,1,174,0.0,108,29,0,1
1,5,5,3,5,15,10,2,6,2,249,2.0,72,93,34,1
0,45,45,10,3,4,2,0,5,1,174,1.0,103,29,34,1
0,24,24,0,0,8,3,1,6,1,249,1.0,10,29,34,1
0,49,49,6,5,4,2,1,2,4,316,4.0,98,142,34,1
0,39,39,6,5,3,5,2,6,1,249,1.0,12,107,34,1
0,30,35,7,3,7,1,1,5,1,0,1.0,72,29,34,1
0,39,39,6,5,6,4,0,5,1,174,1.0,103,29,34,1
7,6,6,4,1,9,8,0,5,1,174,1.0,103,62,34,1
1,37,37,0,0,11,17,0,5,1,174,1.0,103,115,34,1
0,21,23,4,1,2,7,0,5,1,249,1.0,103,62,34,1
0,33,32,2,1,5,6,0,5,1,174,0.0,112,29,43,1
0,16,15,0,0,4,2,1,6,2,249,2.0,103,29,34,1
0,33,32,2,1,4,2,0,5,1,174,0.0,116,29,0,1
0,16,15,0,0,8,3,1,6,1,74,0.0,24,142,0,1
0,51,50,7,3,8,3,0,5,1,218,0.0,103,142,48,1
0,44,44,1,3,8,3,1,6,1,223,0.0,48,0,0,1
0,30,35,7,3,3,5,3,2,2,316,2.0,72,142,34,1
1,3,2,3,5,15,10,2,6,1,0,1.0,72,29,34,1
0,50,51,0,0,4,2,0,5,1,249,1.0,109,14,34,1
0,33,32,2,1,7,1,1,2,1,174,0.0,112,142,43,1
0,4,4,6,5,1,0,0,5,1,174,0.0,112,119,23,1
0,21,23,4,1,6,4,0,5,2,174,1.0,98,142,24,0
0,49,49,6,5,6,4,1,6,1,316,1.0,103,103,34,1
0,4,4,6,5,7,1,1,6,2,249,2.0,103,29,34,1
0,0,1,6,5,3,5,0,5,1,174,1.0,103,29,34,1
0,4,4,6,5,8,3,1,6,1,316,1.0,103,62,34,1
0,36,34,2,1,1,0,1,5,1,127,0.0,103,80,43,1
0,4,4,6,5,4,2,1,6,1,316,1.0,24,107,34,1
1,36,34,2,1,15,10,1,6,1,249,1.0,92,29,34,1
0,21,23,4,1,7,1,2,6,1,174,0.0,112,29,0,1
0,15,14,3,5,4,2,1,6,1,316,1.0,103,29,34,1
0,21,23,4,1,2,7,2,5,1,316,1.0,72,14,34,1
0,45,45,10,3,3,5,1,6,2,249,2.0,103,80,34,1
0,24,24,0,0,5,6,0,5,1,174,1.0,98,142,34,1
0,4,4,6,5,1,0,2,6,1,0,1.0,72,62,34,1
1,9,10,7,3,15,10,1,5,1,249,1.0,18,93,34,1
0,6,6,4,1,7,1,0,5,1,174,0.0,111,29,0,1
0,33,32,2,1,7,1,1,6,1,249,1.0,103,142,34,1
0,35,30,3,5,1,0,2,6,1,0,1.0,72,29,34,1
0,4,4,6,5,1,0,3,3,1,316,1.0,72,103,34,1
0,4,4,6,5,4,2,4,6,3,249,3.0,72,29,34,1
0,33,32,2,1,6,4,1,2,1,249,1.0,112,62,34,1
0,24,24,0,0,7,1,0,5,1,249,1.0,112,29,34,1
1,50,51,0,0,11,17,3,6,1,316,1.0,72,119,34,1
0,16,15,0,0,1,0,10,2,1,316,1.0,72,62,34,1
0,37,37,0,0,6,4,1,6,1,249,1.0,12,29,34,1
0,4,4,6,5,1,0,2,6,1,316,1.0,72,107,34,1
5,24,24,0,0,18,13,1,2,1,218,0.0,84,142,48,1
0,6,6,4,1,5,6,2,6,2,249,2.0,72,29,34,1
0,37,37,0,0,3,5,0,5,2,128,2.0,103,62,34,0
0,33,32,2,1,6,4,0,5,1,174,0.0,92,93,43,1
0,33,32,2,1,7,1,0,5,1,249,1.0,103,29,34,1
0,4,4,6,5,1,0,1,6,1,316,1.0,2,62,34,1
7,21,23,4,1,9,8,0,5,1,174,1.0,110,29,34,1
1,22,22,7,3,15,10,2,2,1,249,1.0,103,62,34,1
0,4,4,6,5,4,2,0,5,1,174,1.0,103,29,34,1
1,44,44,1,3,16,12,1,6,1,249,1.0,103,29,34,1
0,4,4,6,5,5,6,1,6,2,0,2.0,72,29,34,1
1,49,49,6,5,15,10,2,5,1,303,1.0,113,130,34,1
0,24,24,0,0,6,4,3,6,1,249,1.0,72,29,34,1
0,42,42,7,3,6,4,1,5,1,0,0.0,72,107,34,1
7,36,34,2,1,9,8,1,5,1,174,0.0,92,142,43,1
7,32,31,4,1,9,8,0,5,1,316,1.0,72,29,34,1
0,21,23,4,1,4,2,0,5,1,127,0.0,103,6,34,1
0,39,39,6,5,6,4,1,6,1,316,1.0,34,29,34,1
0,33,32,2,1,6,4,1,2,1,316,1.0,72,142,34,1
0,33,32,2,1,4,2,0,5,1,174,0.0,112,29,43,1
0,4,4,6,5,6,4,1,6,1,316,1.0,109,130,34,1
0,47,48,7,3,5,6,1,2,1,174,1.0,103,142,34,1
0,33,32,2,1,6,4,0,5,1,249,1.0,112,107,34,1
0,4,4,6,5,4,2,0,5,1,174,0.0,54,93,23,1
0,36,34,2,1,1,0,1,5,1,174,1.0,92,93,43,1
0,47,48,7,3,4,2,1,2,2,316,2.0,12,29,34,1
1,50,51,0,0,11,17,1,6,1,249,1.0,103,14,34,1
0,5,5,3,5,3,5,3,6,1,303,1.0,72,29,34,1
0,36,34,2,1,3,5,1,6,1,316,1.0,92,80,34,1
0,33,32,2,1,6,4,0,5,2,249,2.0,18,93,34,1
0,4,4,6,5,2,7,1,2,1,316,1.0,72,107,34,1
0,28,28,3,5,5,6,1,5,1,316,1.0,72,0,34,1
1,51,50,7,3,16,12,1,6,1,316,1.0,103,62,34,1
3,36,34,2,1,9,8,1,5,1,174,0.0,92,29,43,1
7,6,6,4,1,9,8,0,5,1,174,0.0,112,107,23,1
0,43,43,9,0,5,6,1,6,1,316,1.0,9,0,34,1
0,5,5,3,5,8,3,1,6,1,249,1.0,87,29,34,1
0,6,6,4,1,6,4,1,6,1,249,1.0,109,29,34,1
3,46,46,3,5,9,8,0,5,1,249,1.0,112,130,34,1
0,3,2,3,5,1,0,1,6,1,249,1.0,103,29,34,1
0,46,46,3,5,6,4,0,5,1,174,0.0,18,133,46,1
0,39,39,6,5,4,2,1,6,1,249,1.0,116,130,34,1
1,45,45,10,3,15,10,1,6,1,0,1.0,103,29,34,1
0,4,4,6,5,3,5,1,2,2,71,2.0,24,142,34,0
1,24,24,0,0,11,17,1,2,1,316,1.0,72,142,34,1
0,36,34,2,1,1,0,1,6,1,174,0.0,92,87,0,1
0,45,45,10,3,5,6,1,6,1,174,1.0,103,62,34,1
0,21,23,4,1,5,6,0,5,1,174,0.0,112,93,23,1
1,26,27,9,0,15,10,0,5,6,179,3.0,103,29,34,0
0,47,48,7,3,4,2,1,6,1,218,0.0,103,6,48,1
0,24,24,0,0,6,4,1,6,1,174,0.0,103,87,34,1
0,4,4,6,5,3,5,1,5,1,174,1.0,103,93,34,1
1,36,34,2,1,15,10,1,5,1,174,0.0,92,93,43,1
1,47,48,7,3,15,10,0,5,1,174,0.0,31,80,0,1
0,3,2,3,5,1,0,2,6,2,179,2.0,103,29,34,0
0,21,23,4,1,7,1,1,6,1,174,0.0,112,29,43,1
0,5,5,3,5,3,5,1,1,1,316,1.0,98,142,34,1
0,44,44,1,3,5,6,3,2,1,174,1.0,98,119,34,1
0,4,4,6,5,2,7,3,2,1,0,1.0,72,62,34,1
0,39,39,6,5,6,4,0,5,1,174,0.0,112,29,43,1
0,4,4,6,5,6,4,1,6,2,249,2.0,103,29,34,1
0,26,27,9,0,8,3,2,6,1,316,1.0,72,80,34,1
0,33,32,2,1,7,1,0,5,1,174,0.0,92,93,43,1
1,47,48,7,3,15,10,0,5,1,174,0.0,18,93,46,1
0,26,27,9,0,7,1,2,2,1,303,1.0,72,142,34,1
0,33,32,2,1,8,3,0,5,1,174,0.0,112,142,48,1
0,38,38,10,3,2,7,0,5,1,174,0.0,24,29,0,1
0,33,32,2,1,7,1,0,5,1,174,0.0,113,119,0,1
0,26,27,9,0,3,5,1,2,1,0,1.0,72,142,34,1
0,5,5,3,5,3,5,1,5,1,174,1.0,98,29,34,1
0,21,23,4,1,2,7,0,5,1,174,0.0,18,93,46,1
0,4,4,6,5,4,2,0,5,1,127,1.0,103,142,34,1
7,26,27,9,0,9,8,0,5,1,249,1.0,112,29,34,1
0,45,45,10,3,7,1,1,6,1,249,1.0,103,29,34,1
0,20,20,10,3,3,5,1,2,1,316,1.0,2,142,34,1
0,29,29,9,0,3,5,0,5,1,174,0.0,111,119,43,1
0,33,32,2,1,7,1,1,6,1,249,1.0,103,29,34,1
0,30,35,7,3,8,3,1,6,1,174,1.0,103,62,34,1
1,24,24,0,0,11,17,0,5,1,249,1.0,103,29,34,1
7,22,22,7,3,9,8,0,5,1,174,0.0,112,29,23,1
0,6,6,4,1,7,1,1,2,3,249,3.0,34,142,34,1
0,36,34,2,1,6,4,0,5,1,316,1.0,103,29,34,1
0,36,34,2,1,7,1,2,6,3,0,3.0,92,130,34,1
0,6,6,4,1,4,2,1,6,1,249,1.0,72,29,34,1
1,4,4,6,5,15,10,1,0,1,249,1.0,92,142,34,1
0,39,39,6,5,3,5,2,6,1,249,1.0,103,130,34,1
0,36,34,2,1,1,0,0,5,1,174,0.0,103,93,43,1
0,4,4,6,5,6,4,0,5,1,249,1.0,103,107,34,1
0,49,49,6,5,7,1,1,6,1,316,1.0,72,62,34,1
0,49,49,6,5,5,6,2,2,1,0,1.0,72,142,34,1
0,24,24,0,0,6,4,1,6,1,249,0.0,24,87,34,1
0,33,32,2,1,7,1,0,5,1,249,1.0,67,29,34,1
0,39,39,6,5,4,2,1,6,1,249,1.0,98,62,34,1
0,49,49,6,5,4,2,2,2,3,0,3.0,72,142,34,1
0,4,4,6,5,5,6,0,5,1,174,1.0,103,29,34,1
0,9,10,7,3,5,6,0,5,1,174,1.0,103,103,34,1
0,4,4,6,5,5,6,1,6,1,316,1.0,72,62,34,1
0,4,4,6,5,7,1,0,5,2,111,0.0,112,53,46,0
0,44,44,1,3,8,3,1,5,1,249,0.0,113,87,34,1
0,36,34,2,1,1,0,0,5,1,249,1.0,92,93,34,1
0,14,17,9,0,5,6,1,6,1,0,1.0,72,29,34,1
5,17,16,0,0,13,18,1,5,1,249,1.0,92,142,34,1
0,44,44,1,3,6,4,1,6,1,325,1.0,10,93,34,1
0,21,23,4,1,5,6,1,6,1,249,1.0,103,29,34,1
0,46,46,3,5,6,4,2,6,1,316,1.0,72,142,34,1
1,36,34,2,1,15,10,0,5,1,249,1.0,103,93,34,1
0,4,4,6,5,1,0,1,6,1,249,1.0,103,29,34,1
0,33,32,2,1,7,1,2,6,1,249,1.0,112,93,34,1
0,41,41,4,1,4,2,0,5,1,277,1.0,103,119,34,1
0,4,4,6,5,1,0,0,5,1,174,1.0,103,62,34,1
0,45,45,10,3,6,4,2,2,1,174,0.0,103,142,43,1
0,4,4,6,5,4,2,1,6,5,263,3.0,72,29,34,0
0,36,34,2,1,1,0,0,5,1,174,0.0,92,93,43,1
0,44,44,1,3,7,1,1,5,1,174,1.0,72,29,34,1
0,21,23,4,1,2,7,1,6,1,0,1.0,72,29,34,1
0,37,37,0,0,2,7,0,5,1,174,0.0,72,29,43,1
0,17,16,0,0,4,2,1,6,1,249,1.0,112,29,34,1
0,4,4,6,5,1,0,1,6,1,316,1.0,111,29,34,1
0,16,15,0,0,6,4,1,2,1,0,1.0,103,142,34,1
0,4,4,6,5,3,5,0,5,1,174,1.0,103,93,34,1
0,45,45,10,3,2,7,1,6,1,0,1.0,97,29,34,1
0,33,32,2,1,6,4,0,5,1,174,0.0,103,93,43,1
1,22,22,7,3,15,10,1,5,1,249,1.0,12,93,34,1
0,4,4,6,5,3,5,1,6,1,249,1.0,103,130,34,1
0,33,32,2,1,6,4,0,5,1,174,0.0,98,80,43,1
0,37,37,0,0,2,7,0,5,1,174,0.0,72,142,50,1
0,4,4,6,5,3,5,0,5,1,174,1.0,103,107,34,1
0,14,17,9,0,7,1,0,5,1,174,0.0,92,29,23,1
0,4,4,6,5,1,0,1,2,1,316,1.0,72,107,34,1
0,16,15,0,0,1,0,0,5,1,174,0.0,112,93,46,1
0,5,5,3,5,5,6,1,6,1,316,1.0,112,29,34,1
0,39,39,6,5,3,5,0,5,1,174,1.0,103,62,34,1
0,51,50,7,3,7,1,1,6,1,0,1.0,98,29,34,1
0,4,4,6,5,6,4,0,5,1,174,1.0,103,130,34,1
0,21,23,4,1,2,7,0,5,1,174,0.0,112,29,43,1
0,21,23,4,1,5,6,1,6,2,179,2.0,103,29,34,0
0,9,10,7,3,3,5,1,6,1,249,1.0,72,130,34,1
0,4,4,6,5,2,7,1,2,1,316,1.0,2,62,34,1
0,33,32,2,1,8,3,0,5,1,174,0.0,112,29,43,1
0,45,45,10,3,1,0,1,6,1,249,1.0,103,62,34,1
0,35,30,3,5,1,0,0,5,1,174,0.0,72,29,43,1
0,36,34,2,1,7,1,0,5,2,249,2.0,92,29,34,1
1,3,2,3,5,15,10,1,6,1,316,1.0,54,103,34,1
1,37,37,0,0,11,17,1,6,1,249,1.0,72,115,34,1
0,40,40,2,1,3,5,1,2,1,316,1.0,92,142,34,1
0,3,2,3,5,1,0,2,6,1,0,1.0,72,0,34,1
0,33,32,2,1,4,2,0,5,1,174,0.0,92,93,43,1
0,36,34,2,1,8,3,3,3,2,174,0.0,92,93,0,1
0,36,34,2,1,1,0,1,5,1,174,1.0,92,93,43,1
0,36,34,2,1,1,0,10,6,1,249,1.0,92,29,34,1
0,4,4,6,5,6,4,1,6,1,316,1.0,98,62,34,1
0,36,34,2,1,1,0,0,5,1,174,0.0,103,119,43,1
0,37,37,0,0,6,4,1,6,1,174,1.0,109,29,34,1
0,33,32,2,1,7,1,0,5,3,249,3.0,92,29,34,1
0,4,4,6,5,7,1,2,6,1,249,1.0,103,130,34,1
0,37,37,0,0,2,7,3,6,1,316,1.0,92,29,34,1
1,4,4,6,5,15,10,0,5,2,249,2.0,103,93,34,1
1,45,45,10,3,15,10,0,5,1,174,1.0,98,103,34,1
0,4,4,6,5,7,1,1,6,1,0,1.0,67,29,34,1
1,49,49,6,5,15,10,1,6,3,268,2.0,72,29,39,0
1,22,22,7,3,15,10,1,6,1,0,1.0,103,29,34,1
0,4,4,6,5,7,1,3,3,1,249,1.0,12,29,34,1
0,49,49,6,5,7,1,3,6,1,316,1.0,98,142,34,1
0,33,32,2,1,4,2,1,6,1,249,1.0,72,93,34,1
0,42,42,7,3,8,3,1,6,1,316,1.0,12,80,34,1
0,33,32,2,1,5,6,0,5,1,249,1.0,72,29,34,1
0,50,51,0,0,2,7,4,2,1,303,1.0,72,142,34,1
1,25,25,9,0,16,12,1,5,1,174,0.0,92,133,43,1
0,25,25,9,0,3,5,1,2,1,0,1.0,72,142,34,1
1,47,48,7,3,15,10,0,5,1,174,0.0,18,24,0,1
0,39,39,6,5,8,3,0,5,1,174,0.0,18,29,46,1
0,4,4,6,5,3,5,1,2,2,316,2.0,72,77,34,1
0,18,18,9,0,3,5,0,5,1,174,0.0,103,119,48,1
0,4,4,6,5,1,0,1,2,1,0,1.0,98,62,34,1
7,21,23,4,1,9,8,2,6,2,0,2.0,59,62,34,1
0,25,25,9,0,3,5,1,2,1,0,1.0,72,142,34,1
0,47,48,7,3,8,3,0,5,1,325,0.0,92,138,23,1
0,21,23,4,1,6,4,1,6,1,0,1.0,103,29,34,1
0,24,24,0,0,7,1,1,5,1,174,0.0,24,53,46,1
1,42,42,7,3,15,10,1,6,2,0,2.0,72,29,34,1
0,33,32,2,1,8,3,0,5,1,174,0.0,103,14,43,1
0,47,48,7,3,8,3,2,2,1,316,1.0,72,142,34,1
0,21,23,4,1,2,7,1,6,1,0,1.0,72,80,34,1
0,24,24,0,0,4,2,1,6,1,174,0.0,59,87,0,1
0,36,34,2,1,1,0,1,6,1,249,1.0,92,29,34,1
0,39,39,6,5,4,2,1,6,1,316,1.0,72,103,34,1
0,45,45,10,3,7,1,1,6,1,249,1.0,112,29,34,1
0,21,23,4,1,8,3,5,6,1,249,1.0,92,14,34,1
1,4,4,6,5,15,10,4,6,1,0,1.0,72,29,34,1
0,21,23,4,1,2,7,0,5,3,316,3.0,112,142,34,1
0,33,32,2,1,7,1,0,5,1,249,1.0,34,14,34,1
0,37,37,0,0,4,2,1,6,1,316,0.0,72,14,34,1
0,37,37,0,0,3,5,3,2,2,303,2.0,72,142,34,1
0,40,40,2,1,7,1,1,6,2,179,1.0,92,29,34,0
1,47,48,7,3,15,10,1,5,1,174,1.0,103,29,34,1
1,17,16,0,0,15,10,1,5,1,316,1.0,12,62,34,1
0,44,44,1,3,4,2,1,2,1,316,1.0,72,142,34,1
0,24,24,0,0,6,4,1,6,1,0,1.0,72,29,34,1
0,4,4,6,5,1,0,1,6,1,0,1.0,72,29,34,1
0,4,4,6,5,5,6,1,2,1,0,1.0,72,107,34,1
5,8,7,7,3,18,13,0,5,2,174,0.0,98,87,0,1
0,6,6,4,1,4,2,3,6,3,102,3.0,72,130,34,1
7,6,6,4,1,9,8,0,5,2,179,1.0,110,29,9,0
0,36,34,2,1,1,0,1,6,1,174,0.0,92,87,43,1
7,4,4,6,5,9,8,2,3,2,43,1.0,72,29,34,0
0,33,32,2,1,6,4,1,2,1,249,1.0,112,62,34,1
1,49,49,6,5,16,12,0,5,1,249,1.0,103,115,34,1
0,16,15,0,0,1,0,3,6,2,174,2.0,72,29,34,1
0,37,37,0,0,6,4,1,6,4,249,4.0,103,29,34,1
1,4,4,6,5,15,10,1,6,1,316,1.0,103,62,34,1
0,24,24,0,0,8,3,1,2,2,316,2.0,103,142,34,1
0,44,44,1,3,7,1,1,6,1,0,0.0,103,29,34,1
0,33,32,2,1,8,3,0,5,1,249,1.0,103,14,34,1
0,31,36,9,0,6,4,1,6,1,0,1.0,112,0,34,1
0,24,24,0,0,6,4,1,6,1,249,0.0,2,29,34,1
0,6,6,4,1,8,3,0,5,2,179,1.0,103,93,39,0
0,3,2,3,5,1,0,1,6,2,0,2.0,92,29,34,1
0,33,32,2,1,7,1,1,0,1,249,1.0,72,29,34,1
0,4,4,6,5,5,6,2,6,1,249,1.0,112,14,34,1
0,33,32,2,1,6,4,0,5,1,174,0.0,103,93,43,1
1,47,48,7,3,16,12,0,5,1,174,0.0,72,29,23,1
0,16,15,0,0,1,0,0,5,1,174,0.0,112,142,23,1
0,33,32,2,1,6,4,0,5,1,249,1.0,103,29,34,1
0,49,49,6,5,2,7,0,5,1,74,0.0,112,0,43,1
0,49,49,6,5,4,2,1,6,1,249,1.0,34,62,34,1
0,4,4,6,5,4,2,3,6,1,316,1.0,84,29,34,1
0,33,32,2,1,6,4,0,5,1,249,1.0,48,142,34,1
0,21,23,4,1,2,7,1,6,1,249,1.0,92,103,34,1
1,42,42,7,3,12,16,1,5,1,74,1.0,103,142,34,1
0,24,24,0,0,6,4,1,6,1,0,1.0,103,62,34,1
0,35,30,3,5,4,2,1,6,1,0,1.0,98,80,34,1
1,9,10,7,3,15,10,1,5,1,174,0.0,18,93,46,1
0,33,32,2,1,6,4,1,2,1,316,1.0,112,29,34,1
0,29,29,9,0,6,4,1,6,1,316,1.0,92,29,34,1
1,18,18,9,0,13,18,2,3,1,0,1.0,87,29,34,1
0,22,22,7,3,2,7,0,5,1,174,0.0,98,142,48,1
0,27,26,1,3,7,1,0,5,1,169,1.0,48,136,34,1
5,33,32,2,1,16,12,0,5,1,174,0.0,112,29,43,1
0,24,24,0,0,8,3,1,2,1,316,1.0,103,62,34,1
1,24,24,0,0,16,12,1,6,1,316,1.0,87,29,34,1
0,16,15,0,0,5,6,0,5,1,174,0.0,112,29,43,1
0,36,34,2,1,1,0,1,5,1,0,1.0,92,80,34,1
0,17,16,0,0,5,6,1,6,1,249,1.0,109,29,34,1
7,52,52,3,5,9,8,3,3,20,249,20.0,72,0,34,1
0,19,19,1,3,2,7,1,2,2,316,2.0,72,142,34,1
0,25,25,9,0,3,5,1,6,1,249,1.0,109,62,34,1
0,37,37,0,0,2,7,1,5,1,74,1.0,109,0,34,1
0,16,15,0,0,8,3,0,5,1,174,0.0,24,62,0,1
0,9,10,7,3,6,4,1,6,2,0,2.0,42,119,34,1
0,24,24,0,0,8,3,1,2,1,325,1.0,103,29,34,1
5,33,32,2,1,16,12,0,5,1,174,0.0,72,29,48,1
0,24,24,0,0,5,6,0,5,1,0,0.0,72,29,34,1
0,36,34,2,1,4,2,1,6,1,249,1.0,92,29,34,1
0,33,32,2,1,7,1,1,6,1,316,1.0,72,29,34,1
0,14,17,9,0,7,1,1,6,1,0,1.0,72,29,34,1
0,21,23,4,1,7,1,0,5,1,174,1.0,116,93,34,1
0,33,32,2,1,5,6,0,5,1,174,0.0,103,29,43,1
0,24,24,0,0,5,6,1,5,1,310,1.0,103,29,34,1
1,4,4,6,5,15,10,0,5,1,249,1.0,112,29,34,1
0,45,45,10,3,4,2,0,5,1,174,0.0,18,29,46,1
0,6,6,4,1,6,4,1,6,2,249,2.0,109,107,34,1
0,4,4,6,5,1,0,1,6,1,249,1.0,103,29,34,1
0,24,24,0,0,5,6,4,5,2,306,1.0,72,142,34,0
0,33,32,2,1,4,2,0,5,1,174,0.0,92,93,43,1
0,9,10,7,3,6,4,1,6,1,249,1.0,103,130,34,1
1,9,10,7,3,15,10,1,2,1,249,1.0,103,142,34,1
0,33,32,2,1,6,4,1,6,1,249,1.0,92,29,34,1
0,33,32,2,1,9,8,0,5,1,174,0.0,92,142,43,1
0,42,42,7,3,7,1,1,2,2,71,2.0,72,142,34,0
0,16,15,0,0,4,2,2,6,1,174,1.0,103,93,34,1
1,44,44,1,3,15,10,0,5,1,174,1.0,103,29,34,1
0,16,15,0,0,4,2,2,6,1,0,1.0,103,29,34,1
0,36,34,2,1,1,0,0,5,1,174,1.0,103,93,36,0
0,37,37,0,0,2,7,1,2,1,316,1.0,109,142,34,1
0,36,34,2,1,1,0,0,5,1,174,0.0,103,93,43,1
0,37,37,0,0,4,2,0,5,1,174,1.0,97,29,34,1
0,46,46,3,5,4,2,1,6,1,316,1.0,18,80,34,1
1,45,45,10,3,16,12,3,6,1,316,1.0,87,29,34,1
0,7,8,7,3,2,7,1,2,1,249,1.0,72,80,34,1
0,9,10,7,3,8,3,1,6,1,249,1.0,92,107,34,1
0,49,49,6,5,7,1,3,6,2,174,2.0,103,62,34,1
7,37,37,0,0,9,8,0,5,1,249,1.0,112,29,34,1
0,4,4,6,5,6,4,0,5,1,174,0.0,18,87,46,1
1,25,25,9,0,16,12,1,6,1,249,1.0,112,29,34,1
0,4,4,6,5,5,6,1,6,1,174,1.0,72,80,34,1
0,40,40,2,1,3,5,2,3,2,306,1.0,72,142,21,0
0,39,39,6,5,4,2,0,5,1,249,1.0,24,103,34,1
0,21,23,4,1,5,6,0,5,3,174,3.0,98,29,34,1
0,4,4,6,5,4,2,1,6,1,249,1.0,103,80,34,1
1,36,34,2,1,15,10,0,5,1,174,0.0,92,29,0,1
1,9,10,7,3,15,10,1,6,1,249,1.0,92,29,34,1
0,4,4,6,5,1,0,1,6,1,174,1.0,103,62,34,1
0,44,44,1,3,9,8,1,6,2,205,0.0,103,103,34,0
7,19,19,1,3,9,8,3,5,1,0,1.0,72,107,34,1
0,6,6,4,1,5,6,1,6,1,249,1.0,103,29,34,1
5,33,32,2,1,16,12,0,5,1,249,1.0,98,29,34,1
0,45,45,10,3,1,0,1,5,1,316,1.0,103,107,34,1
0,4,4,6,5,1,0,1,5,1,174,1.0,98,93,34,1
0,36,34,2,1,1,0,0,2,1,249,1.0,92,142,34,1
0,37,37,0,0,7,1,0,5,1,174,1.0,103,142,34,1
0,7,8,7,3,2,7,2,2,1,316,1.0,72,62,34,1
0,33,32,2,1,7,1,0,5,2,303,2.0,92,142,34,1
7,8,7,7,3,9,8,0,5,1,174,0.0,112,29,23,1
0,21,23,4,1,5,6,1,6,1,316,1.0,103,80,34,1
1,24,24,0,0,16,12,1,6,1,316,0.0,103,24,34,1
0,33,32,2,1,7,1,0,5,1,249,1.0,103,62,34,1
0,33,32,2,1,9,8,1,6,1,316,1.0,92,29,34,1
0,49,49,6,5,8,3,3,0,3,0,3.0,72,14,34,1
0,45,45,10,3,5,6,0,5,1,174,0.0,92,53,0,1
1,22,22,7,3,15,10,2,2,2,0,2.0,72,142,34,1
1,36,34,2,1,15,10,0,5,1,174,0.0,103,29,43,1
0,36,34,2,1,5,6,1,2,1,316,1.0,103,142,34,1
0,6,6,4,1,7,1,0,5,1,174,0.0,24,93,48,1
0,26,27,9,0,7,1,2,6,1,316,1.0,12,29,34,1
3,24,24,0,0,9,8,1,6,1,0,1.0,72,29,34,1
0,4,4,6,5,5,6,0,5,1,249,1.0,112,130,34,1
0,30,35,7,3,2,7,1,6,1,290,0.0,18,133,46,1
0,4,4,6,5,2,7,1,2,1,0,1.0,72,62,34,1
0,33,32,2,1,5,6,1,6,1,249,1.0,92,29,34,1
